ticker,entry_date,exit_date,entry_price,exit_price,return_pct,hasil_rp,exit_reason,menang,hold_hari
SIPD,2025-12-16,2025-12-17,1175.0,1210.0,2.5,337932.0,TP,True,1
INET,2025-12-16,2025-12-17,750.0,772.0,2.5,337932.0,TP,True,1
UNSP,2025-12-16,2025-12-18,382.0,393.0,2.5,337932.0,TP,True,2
SIPD,2025-12-17,2025-12-18,1285.0,1324.0,2.5,343541.0,TP,True,1
CASS,2025-12-17,2025-12-18,2600.0,2548.0,-2.5,-343541.0,SL,False,1
MRAT,2025-12-17,2025-12-18,695.0,681.0,-2.5,-343541.0,SL,False,1
BULL,2025-12-17,2025-12-18,404.0,396.0,-2.5,-343541.0,SL,False,1
VIVA,2025-12-18,2025-12-19,60.0,59.0,-2.5,-342087.0,SL,False,1
PGLI,2025-12-18,2025-12-19,204.0,210.0,2.5,342087.0,TP,True,1
WIFI,2025-12-18,2025-12-19,3320.0,3254.0,-2.5,-342087.0,SL,False,1
PDES,2025-12-18,2025-12-19,570.0,559.0,-2.5,-342087.0,SL,False,1
ENRG,2025-12-18,2025-12-19,1425.0,1396.0,-2.5,-342087.0,SL,False,1
COCO,2025-12-19,2025-12-22,316.0,325.0,2.5,337810.0,TP,True,1
LINK,2025-12-19,2025-12-22,3610.0,3538.0,-2.5,-337810.0,SL,False,1
RICY,2025-12-19,2025-12-22,105.0,103.0,-2.5,-337810.0,SL,False,1
INET,2025-12-19,2025-12-22,725.0,710.0,-2.5,-337810.0,SL,False,1
WIFI,2025-12-19,2025-12-22,3270.0,3205.0,-2.5,-337810.0,SL,False,1
KICI,2025-12-22,2025-12-23,210.0,206.0,-2.5,-333588.0,SL,False,1
LINK,2025-12-22,2025-12-23,3500.0,3605.0,2.5,333588.0,TP,True,1
PEGE,2025-12-22,2025-12-23,236.0,231.0,-2.5,-333588.0,SL,False,1
SCMA,2025-12-22,2025-12-23,340.0,333.0,-2.5,-333588.0,SL,False,1
VICI,2025-12-22,2025-12-23,645.0,664.0,2.5,333588.0,TP,True,1
KICI,2025-12-23,2025-12-24,199.0,205.0,2.5,332198.0,TP,True,1
DEFI,2025-12-23,2025-12-24,226.0,233.0,2.5,332198.0,TP,True,1
MORA,2025-12-23,2025-12-24,9800.0,10094.0,2.5,332198.0,TP,True,1
MTLA,2025-12-23,2025-12-24,535.0,524.0,-2.5,-332198.0,SL,False,1
VICI,2025-12-23,2025-12-24,665.0,685.0,2.5,332198.0,TP,True,1
DEFI,2025-12-24,2025-12-29,248.0,255.0,2.5,336350.0,TP,True,1
VKTR,2025-12-24,2025-12-29,785.0,809.0,2.5,336350.0,TP,True,1
MMLP,2025-12-24,2025-12-29,530.0,519.0,-2.5,-336350.0,SL,False,1
IMJS,2025-12-24,2025-12-29,250.0,258.0,2.5,336350.0,TP,True,1
LINK,2025-12-24,2025-12-29,3710.0,3821.0,2.5,336350.0,TP,True,1
DEFI,2025-12-29,2025-12-30,272.0,280.0,2.5,340555.0,TP,True,1
MMLP,2025-12-29,2025-12-30,500.0,515.0,2.5,340555.0,TP,True,1
FOOD,2025-12-29,2025-12-30,322.0,332.0,2.5,340555.0,TP,True,1
NRCA,2025-12-29,2026-01-02,1525.0,1571.0,2.5,340555.0,TP,True,2
PICO,2025-12-29,2026-01-02,204.0,210.0,2.5,340555.0,TP,True,2
DEFI,2025-12-30,2026-01-02,298.0,307.0,2.5,344812.0,TP,True,1
GDYR,2025-12-30,2026-01-02,885.0,912.0,2.5,344812.0,TP,True,1
INET,2025-12-30,2026-01-02,467.0,481.0,2.5,344812.0,TP,True,1
DEFI,2026-01-02,2026-01-05,326.0,336.0,2.5,351960.0,TP,True,1
INET,2026-01-02,2026-01-05,473.0,487.0,2.5,351960.0,TP,True,1
MORA,2026-01-02,2026-01-05,11925.0,11686.0,-2.5,-351960.0,SL,False,1
HDFA,2026-01-02,2026-01-05,120.0,118.0,-2.5,-351960.0,SL,False,1
VKTR,2026-01-02,2026-01-05,990.0,970.0,-2.5,-351960.0,SL,False,1
DEFI,2026-01-05,2026-01-06,406.0,398.0,-2.5,-350493.0,SL,False,1
HDFA,2026-01-05,2026-01-06,118.0,122.0,2.5,350493.0,TP,True,1
MORA,2026-01-05,2026-01-06,11900.0,12257.0,2.5,350493.0,TP,True,1
DSSA,2026-01-05,2026-01-06,3884.0,3806.0,-2.5,-350493.0,SL,False,1
MMLP,2026-01-05,2026-01-06,510.0,525.0,2.5,350493.0,TP,True,1
MORA,2026-01-06,2026-01-07,12525.0,12274.0,-2.5,-351954.0,SL,False,1
BIPI,2026-01-06,2026-01-07,167.0,164.0,-2.5,-351954.0,SL,False,1
PPGL,2026-01-06,2026-01-07,226.0,221.0,-2.5,-351954.0,SL,False,1
GIAA,2026-01-06,2026-01-07,89.0,87.0,-2.5,-351954.0,SL,False,1
VIVA,2026-01-06,2026-01-08,60.0,59.0,-2.5,-351954.0,SL,False,2
MDRN,2026-01-07,2026-01-08,62.0,64.0,2.5,346088.0,TP,True,1
GIAA,2026-01-07,2026-01-08,82.0,84.0,2.5,346088.0,TP,True,1
LAND,2026-01-07,2026-01-08,68.0,67.0,-2.5,-346088.0,SL,False,1
MORA,2026-01-07,2026-01-08,12100.0,11858.0,-2.5,-346088.0,SL,False,1
MDRN,2026-01-08,2026-01-09,68.0,70.0,2.5,344621.0,TP,True,1
KIJA,2026-01-08,2026-01-09,312.0,321.0,2.5,344621.0,TP,True,1
BLTA,2026-01-08,2026-01-09,60.0,59.0,-2.5,-344621.0,SL,False,1
PDES,2026-01-08,2026-01-09,550.0,566.0,2.5,344621.0,TP,True,1
PPGL,2026-01-08,2026-01-12,272.0,280.0,2.5,344621.0,TP,True,2
MDRN,2026-01-09,2026-01-12,74.0,76.0,2.5,347493.0,TP,True,1
UNSP,2026-01-09,2026-01-12,478.0,492.0,2.5,347493.0,TP,True,1
SIPD,2026-01-09,2026-01-12,1455.0,1499.0,2.5,347493.0,TP,True,1
YELO,2026-01-09,2026-01-12,135.0,132.0,-2.5,-347493.0,SL,False,1
NRCA,2026-01-12,2026-01-13,1180.0,1156.0,-2.5,-351825.0,SL,False,1
MPXL,2026-01-12,2026-01-13,182.0,178.0,-2.5,-351825.0,SL,False,1
FOOD,2026-01-12,2026-01-13,308.0,302.0,-2.5,-351825.0,SL,False,1
MDRN,2026-01-12,2026-01-13,81.0,83.0,2.5,351825.0,TP,True,1
INET,2026-01-12,2026-01-13,490.0,505.0,2.5,351825.0,TP,True,1
UNSP,2026-01-13,2026-01-14,565.0,582.0,2.5,350359.0,TP,True,1
SOHO,2026-01-13,2026-01-14,2570.0,2647.0,2.5,350359.0,TP,True,1
MPXL,2026-01-13,2026-01-14,178.0,183.0,2.5,350359.0,TP,True,1
FOOD,2026-01-13,2026-01-14,286.0,295.0,2.5,350359.0,TP,True,1
VIVA,2026-01-13,2026-01-14,70.0,72.0,2.5,350359.0,TP,True,1
SOHO,2026-01-14,2026-01-15,3210.0,3306.0,2.5,357658.0,TP,True,1
VIVA,2026-01-14,2026-01-15,77.0,79.0,2.5,357658.0,TP,True,1
RBMS,2026-01-14,2026-01-15,62.0,64.0,2.5,357658.0,TP,True,1
LAND,2026-01-14,2026-01-15,92.0,90.0,-2.5,-357658.0,SL,False,1
INDS,2026-01-14,2026-01-19,555.0,544.0,-2.5,-357658.0,SL,False,2
MBSS,2026-01-15,2026-01-19,2630.0,2577.0,-2.5,-360639.0,SL,False,1
PKPK,2026-01-15,2026-01-19,1965.0,2024.0,2.5,360639.0,TP,True,1
MPXL,2026-01-15,2026-01-19,178.0,174.0,-2.5,-360639.0,SL,False,1
PBRX,2026-01-15,2026-01-19,61.0,63.0,2.5,360639.0,TP,True,1
KIOS,2026-01-19,2026-01-20,198.0,194.0,-2.5,-359148.0,SL,False,1
PKPK,2026-01-19,2026-01-20,2160.0,2225.0,2.5,359148.0,TP,True,1
TFCO,2026-01-19,2026-01-20,665.0,685.0,2.5,359148.0,TP,True,1
MBSS,2026-01-19,2026-01-20,2730.0,2675.0,-2.5,-359148.0,SL,False,1
PBRX,2026-01-19,2026-01-20,67.0,66.0,-2.5,-359148.0,SL,False,1
PKPK,2026-01-20,2026-01-21,2360.0,2313.0,-2.5,-357652.0,SL,False,1
TFCO,2026-01-20,2026-01-21,730.0,752.0,2.5,357652.0,TP,True,1
KIOS,2026-01-20,2026-01-21,181.0,177.0,-2.5,-357652.0,SL,False,1
NSSS,2026-01-20,2026-01-21,1375.0,1416.0,2.5,357652.0,TP,True,1
YELO,2026-01-20,2026-01-21,119.0,117.0,-2.5,-357652.0,SL,False,1
TFCO,2026-01-21,2026-01-22,800.0,824.0,2.5,356162.0,TP,True,1
NSSS,2026-01-21,2026-01-22,1510.0,1555.0,2.5,356162.0,TP,True,1
PKPK,2026-01-21,2026-01-22,2400.0,2472.0,2.5,356162.0,TP,True,1
DGIK,2026-01-21,2026-01-22,145.0,142.0,-2.5,-356162.0,SL,False,1
PBSA,2026-01-21,2026-01-23,2690.0,2636.0,-2.5,-356162.0,SL,False,2
TFCO,2026-01-22,2026-01-23,880.0,906.0,2.5,359130.0,TP,True,1
NSSS,2026-01-22,2026-01-23,1660.0,1627.0,-2.5,-359130.0,SL,False,1
INDO,2026-01-22,2026-01-23,500.0,490.0,-2.5,-359130.0,SL,False,1
MORA,2026-01-22,2026-01-23,13575.0,13304.0,-2.5,-359130.0,SL,False,1
TFCO,2026-01-23,2026-01-26,965.0,994.0,2.5,354653.0,TP,True,1
NSSS,2026-01-23,2026-01-26,1820.0,1875.0,2.5,354653.0,TP,True,1
MBSS,2026-01-23,2026-01-26,2220.0,2176.0,-2.5,-354653.0,SL,False,1
YELO,2026-01-23,2026-01-26,90.0,88.0,-2.5,-354653.0,SL,False,1
FOOD,2026-01-23,2026-01-26,262.0,270.0,2.5,354653.0,TP,True,1
NSSS,2026-01-26,2026-01-27,1990.0,2050.0,2.5,356131.0,TP,True,1
TFCO,2026-01-26,2026-01-27,1060.0,1092.0,2.5,356131.0,TP,True,1
KIOS,2026-01-26,2026-01-27,141.0,138.0,-2.5,-356131.0,SL,False,1
MBSS,2026-01-26,2026-01-27,2170.0,2127.0,-2.5,-356131.0,SL,False,1
DEFI,2026-01-26,2026-01-27,242.0,237.0,-2.5,-356131.0,SL,False,1
NSSS,2026-01-27,2026-01-28,2180.0,2136.0,-2.5,-354647.0,SL,False,1
TFCO,2026-01-27,2026-01-28,1165.0,1142.0,-2.5,-354647.0,SL,False,1
ASII,2026-01-27,2026-01-28,6300.0,6174.0,-2.5,-354647.0,SL,False,1
KLBF,2026-01-27,2026-01-28,1135.0,1112.0,-2.5,-354647.0,SL,False,1
NIRO,2026-01-27,2026-01-28,308.0,302.0,-2.5,-354647.0,SL,False,1
ZYRX,2026-01-28,2026-01-29,147.0,144.0,-2.5,-347258.0,SL,False,1
PYFA,2026-01-28,2026-01-29,388.0,380.0,-2.5,-347258.0,SL,False,1
MKTR,2026-01-28,2026-01-29,131.0,128.0,-2.5,-347258.0,SL,False,1
OILS,2026-01-28,2026-01-29,196.0,192.0,-2.5,-347258.0,SL,False,1
DNAR,2026-01-28,2026-01-29,149.0,146.0,-2.5,-347258.0,SL,False,1
KOBX,2026-01-29,2026-01-30,159.0,164.0,2.5,340024.0,TP,True,1
LRNA,2026-01-29,2026-01-30,197.0,193.0,-2.5,-340024.0,SL,False,1
NIRO,2026-01-29,2026-01-30,240.0,247.0,2.5,340024.0,TP,True,1
DMMX,2026-01-29,2026-01-30,278.0,286.0,2.5,340024.0,TP,True,1
LUCK,2026-01-29,2026-01-30,118.0,116.0,-2.5,-340024.0,SL,False,1
TIRA,2026-01-30,2026-02-02,1125.0,1102.0,-2.5,-341440.0,SL,False,1
ASII,2026-01-30,2026-02-02,6350.0,6223.0,-2.5,-341440.0,SL,False,1
OMRE,2026-01-30,2026-02-02,690.0,711.0,2.5,341440.0,TP,True,1
SOSS,2026-01-30,2026-02-02,840.0,823.0,-2.5,-341440.0,SL,False,1
KOIN,2026-01-30,2026-02-03,82.0,80.0,-2.5,-341440.0,SL,False,2
SCMA,2026-02-02,2026-02-03,214.0,210.0,-2.5,-338595.0,SL,False,1
LUCK,2026-02-02,2026-02-03,106.0,104.0,-2.5,-338595.0,SL,False,1
SMDM,2026-02-02,2026-02-03,640.0,659.0,2.5,338595.0,TP,True,1
PEGE,2026-02-02,2026-02-03,202.0,198.0,-2.5,-338595.0,SL,False,1
KIOS,2026-02-03,2026-02-04,112.0,110.0,-2.5,-334351.0,SL,False,1
LINK,2026-02-03,2026-02-04,1815.0,1869.0,2.5,334351.0,TP,True,1
INDS,2026-02-03,2026-02-04,815.0,839.0,2.5,334351.0,TP,True,1
SONA,2026-02-03,2026-02-04,2030.0,1989.0,-2.5,-334351.0,SL,False,1
SIPD,2026-02-03,2026-02-04,1345.0,1318.0,-2.5,-334351.0,SL,False,1
INDS,2026-02-04,2026-02-05,895.0,922.0,2.5,332958.0,TP,True,1
FOOD,2026-02-04,2026-02-05,208.0,214.0,2.5,332958.0,TP,True,1
BIPI,2026-02-04,2026-02-05,136.0,133.0,-2.5,-332958.0,SL,False,1
SIPD,2026-02-04,2026-02-05,1300.0,1274.0,-2.5,-332958.0,SL,False,1
TIFA,2026-02-04,2026-02-05,350.0,343.0,-2.5,-332958.0,SL,False,1
INDS,2026-02-05,2026-02-06,980.0,1009.0,2.5,331570.0,TP,True,1
COCO,2026-02-05,2026-02-06,270.0,265.0,-2.5,-331570.0,SL,False,1
MOLI,2026-02-05,2026-02-06,244.0,239.0,-2.5,-331570.0,SL,False,1
BIPI,2026-02-05,2026-02-06,141.0,138.0,-2.5,-331570.0,SL,False,1
LUCK,2026-02-05,2026-02-06,109.0,107.0,-2.5,-331570.0,SL,False,1
INDS,2026-02-06,2026-02-09,1075.0,1107.0,2.5,327426.0,TP,True,1
MBSS,2026-02-06,2026-02-09,1685.0,1736.0,2.5,327426.0,TP,True,1
MLPL,2026-02-06,2026-02-09,108.0,111.0,2.5,327426.0,TP,True,1
SAFE,2026-02-06,2026-02-09,350.0,360.0,2.5,327426.0,TP,True,1
KIJA,2026-02-06,2026-02-09,199.0,195.0,-2.5,-327426.0,SL,False,1
INDS,2026-02-09,2026-02-10,1180.0,1215.0,2.5,331519.0,TP,True,1
MLPT,2026-02-09,2026-02-10,33650.0,34660.0,2.5,331519.0,TP,True,1
GZCO,2026-02-09,2026-02-10,190.0,196.0,2.5,331519.0,TP,True,1
BIPI,2026-02-09,2026-02-10,131.0,135.0,2.5,331519.0,TP,True,1
PICO,2026-02-09,2026-02-10,150.0,154.0,2.5,331519.0,TP,True,1
INDS,2026-02-10,2026-02-11,1295.0,1334.0,2.5,338425.0,TP,True,1
EXCL,2026-02-10,2026-02-11,2900.0,2987.0,2.5,338425.0,TP,True,1
RICY,2026-02-10,2026-02-11,76.0,78.0,2.5,338425.0,TP,True,1
MORA,2026-02-10,2026-02-11,6150.0,6334.0,2.5,338425.0,TP,True,1
KOIN,2026-02-10,2026-02-12,83.0,81.0,-2.5,-338425.0,SL,False,2
INDS,2026-02-11,2026-02-12,1420.0,1392.0,-2.5,-344066.0,SL,False,1
UNSP,2026-02-11,2026-02-12,274.0,282.0,2.5,344066.0,TP,True,1
KIOS,2026-02-11,2026-02-12,129.0,133.0,2.5,344066.0,TP,True,1
NSSS,2026-02-11,2026-02-12,895.0,877.0,-2.5,-344066.0,SL,False,1
INDS,2026-02-12,2026-02-13,1775.0,1828.0,2.5,342656.0,TP,True,1
FOOD,2026-02-12,2026-02-13,276.0,284.0,2.5,342656.0,TP,True,1
MORA,2026-02-12,2026-02-13,6875.0,6738.0,-2.5,-342656.0,SL,False,1
MGNA,2026-02-12,2026-02-13,179.0,184.0,2.5,342656.0,TP,True,1
UNSP,2026-02-12,2026-02-13,300.0,309.0,2.5,342656.0,TP,True,1
INDS,2026-02-13,2026-02-18,2210.0,2166.0,-2.5,-346939.0,SL,False,1
UNSP,2026-02-13,2026-02-18,330.0,340.0,2.5,346939.0,TP,True,1
NSSS,2026-02-13,2026-02-18,865.0,891.0,2.5,346939.0,TP,True,1
KPIG,2026-02-13,2026-02-18,156.0,153.0,-2.5,-346939.0,SL,False,1
LAND,2026-02-13,2026-02-18,71.0,73.0,2.5,346939.0,TP,True,1
INDS,2026-02-18,2026-02-19,2760.0,2705.0,-2.5,-348384.0,SL,False,1
UNSP,2026-02-18,2026-02-19,362.0,355.0,-2.5,-348384.0,SL,False,1
MDKA,2026-02-18,2026-02-19,3290.0,3389.0,2.5,348384.0,TP,True,1
OMRE,2026-02-18,2026-02-19,785.0,769.0,-2.5,-348384.0,SL,False,1
LAND,2026-02-18,2026-02-19,78.0,76.0,-2.5,-348384.0,SL,False,1
RODA,2026-02-19,2026-02-20,69.0,71.0,2.5,344030.0,TP,True,1
BIPI,2026-02-19,2026-02-20,244.0,239.0,-2.5,-344030.0,SL,False,1
TFCO,2026-02-19,2026-02-20,765.0,788.0,2.5,344030.0,TP,True,1
OMRE,2026-02-19,2026-02-23,790.0,774.0,-2.5,-344030.0,SL,False,2
RODA,2026-02-20,2026-02-23,74.0,76.0,2.5,345463.0,TP,True,1
PPGL,2026-02-20,2026-02-23,232.0,227.0,-2.5,-345463.0,SL,False,1
SKBM,2026-02-20,2026-02-23,855.0,881.0,2.5,345463.0,TP,True,1
UNTR,2026-02-19,2026-02-24,30275.0,30800.0,1.23,169827.0,H+3,True,3
KPIG,2026-02-23,2026-02-24,124.0,122.0,-2.5,-345469.0,SL,False,1
PPGL,2026-02-23,2026-02-24,216.0,212.0,-2.5,-345469.0,SL,False,1
SKBM,2026-02-23,2026-02-24,1065.0,1044.0,-2.5,-345469.0,SL,False,1
SGRO,2026-02-23,2026-02-24,5825.0,5708.0,-2.5,-345469.0,SL,False,1
KPIG,2026-02-24,2026-02-25,121.0,119.0,-2.5,-340419.0,SL,False,1
SGRO,2026-02-24,2026-02-25,5525.0,5414.0,-2.5,-340419.0,SL,False,1
GGRM,2026-02-24,2026-02-25,15700.0,16171.0,2.5,340419.0,TP,True,1
RODA,2026-02-24,2026-02-25,84.0,87.0,2.5,340419.0,TP,True,1
UNTR,2026-02-24,2026-02-26,30800.0,30184.0,-2.5,-340419.0,SL,False,2
KPIG,2026-02-25,2026-02-26,117.0,121.0,2.5,340419.0,TP,True,1
TFCO,2026-02-25,2026-02-26,950.0,978.0,2.5,340419.0,TP,True,1
SGRO,2026-02-25,2026-02-26,5750.0,5922.0,2.5,340419.0,TP,True,1
OMRE,2026-02-25,2026-02-26,850.0,876.0,2.5,340419.0,TP,True,1
OMRE,2026-02-26,2026-02-27,905.0,932.0,2.5,344674.0,TP,True,1
DNAR,2026-02-26,2026-02-27,138.0,142.0,2.5,344674.0,TP,True,1
SGRO,2026-02-26,2026-02-27,5875.0,5758.0,-2.5,-344674.0,SL,False,1
PEGE,2026-02-26,2026-02-27,197.0,193.0,-2.5,-344674.0,SL,False,1
SMGR,2026-02-26,2026-03-02,2890.0,2832.0,-2.5,-344674.0,SL,False,2
OMRE,2026-02-27,2026-03-02,995.0,975.0,-2.5,-344674.0,SL,False,1
INDS,2026-02-27,2026-03-02,1230.0,1205.0,-2.5,-344674.0,SL,False,1
SGRO,2026-02-27,2026-03-02,6000.0,5880.0,-2.5,-344674.0,SL,False,1
DMMX,2026-03-02,2026-03-03,258.0,266.0,2.5,338929.0,TP,True,1
LRNA,2026-03-02,2026-03-03,197.0,203.0,2.5,338929.0,TP,True,1
DEFI,2026-03-02,2026-03-03,113.0,111.0,-2.5,-338929.0,SL,False,1
RAAM,2026-03-02,2026-03-03,206.0,202.0,-2.5,-338929.0,SL,False,1
TFCO,2026-02-27,2026-03-04,1045.0,1045.0,-0.5,-68935.0,H+3,False,3
PEGE,2026-03-03,2026-03-04,177.0,173.0,-2.5,-338929.0,SL,False,1
TALF,2026-03-03,2026-03-04,545.0,534.0,-2.5,-338929.0,SL,False,1
RANC,2026-03-03,2026-03-04,600.0,588.0,-2.5,-338929.0,SL,False,1
SOHO,2026-03-03,2026-03-04,2470.0,2421.0,-2.5,-338929.0,SL,False,1
MIDI,2026-03-04,2026-03-05,264.0,272.0,2.5,332993.0,TP,True,1
PSDN,2026-03-04,2026-03-05,102.0,105.0,2.5,332993.0,TP,True,1
TRJA,2026-03-04,2026-03-05,139.0,136.0,-2.5,-332993.0,SL,False,1
WEGE,2026-03-04,2026-03-05,56.0,58.0,2.5,332993.0,TP,True,1
HDFA,2026-03-05,2026-03-06,101.0,99.0,-2.5,-335768.0,SL,False,1
INDS,2026-03-05,2026-03-06,795.0,779.0,-2.5,-335768.0,SL,False,1
KIJA,2026-03-05,2026-03-06,174.0,171.0,-2.5,-335768.0,SL,False,1
TPIA,2026-03-05,2026-03-06,5375.0,5536.0,2.5,335768.0,TP,True,1
CMPP,2026-03-04,2026-03-09,82.0,84.0,2.5,332993.0,TP,True,3
RANC,2026-03-06,2026-03-09,530.0,519.0,-2.5,-332970.0,SL,False,1
FISH,2026-03-06,2026-03-09,740.0,725.0,-2.5,-332970.0,SL,False,1
WIFI,2026-03-06,2026-03-09,2100.0,2058.0,-2.5,-332970.0,SL,False,1
INKP,2026-03-06,2026-03-09,9200.0,9016.0,-2.5,-332970.0,SL,False,1
ASRI,2026-03-09,2026-03-10,127.0,131.0,2.5,328808.0,TP,True,1
GSMF,2026-03-09,2026-03-10,86.0,89.0,2.5,328808.0,TP,True,1
KICI,2026-03-09,2026-03-10,166.0,171.0,2.5,328808.0,TP,True,1
MKTR,2026-03-09,2026-03-10,118.0,122.0,2.5,328808.0,TP,True,1
LRNA,2026-03-09,2026-03-10,175.0,180.0,2.5,328808.0,TP,True,1
UANG,2026-03-10,2026-03-11,3450.0,3554.0,2.5,335658.0,TP,True,1
DMMX,2026-03-10,2026-03-11,198.0,204.0,2.5,335658.0,TP,True,1
TRJA,2026-03-10,2026-03-11,126.0,123.0,-2.5,-335658.0,SL,False,1
WEHA,2026-03-10,2026-03-11,127.0,124.0,-2.5,-335658.0,SL,False,1
PGAS,2026-03-10,2026-03-12,1970.0,1931.0,-2.5,-335658.0,SL,False,2
CASS,2026-03-11,2026-03-12,2010.0,2070.0,2.5,335658.0,TP,True,1
GSMF,2026-03-11,2026-03-12,84.0,87.0,2.5,335658.0,TP,True,1
SOCI,2026-03-11,2026-03-12,510.0,500.0,-2.5,-335658.0,SL,False,1
GWSA,2026-03-11,2026-03-13,145.0,142.0,-2.5,-335658.0,SL,False,2
RCCC,2026-03-12,2026-03-13,115.0,113.0,-2.5,-335658.0,SL,False,1
TIFA,2026-03-12,2026-03-13,328.0,338.0,2.5,335658.0,TP,True,1
VICI,2026-03-12,2026-03-13,535.0,524.0,-2.5,-335658.0,SL,False,1
PYFA,2026-03-12,2026-03-13,322.0,316.0,-2.5,-335658.0,SL,False,1
LPKR,2026-03-13,2026-03-16,77.0,75.0,-2.5,-331463.0,SL,False,1
FIRE,2026-03-13,2026-03-16,134.0,131.0,-2.5,-331463.0,SL,False,1
RUIS,2026-03-13,2026-03-16,222.0,218.0,-2.5,-331463.0,SL,False,1
OKAS,2026-03-13,2026-03-16,96.0,99.0,2.5,331463.0,TP,True,1
UNSP,2026-03-13,2026-03-16,250.0,245.0,-2.5,-331463.0,SL,False,1
LPKR,2026-03-16,2026-03-17,73.0,75.0,2.5,327319.0,TP,True,1
NELY,2026-03-16,2026-03-17,326.0,319.0,-2.5,-327319.0,SL,False,1
NIKL,2026-03-16,2026-03-17,270.0,265.0,-2.5,-327319.0,SL,False,1
KIOS,2026-03-16,2026-03-17,94.0,97.0,2.5,327319.0,TP,True,1
MDRN,2026-03-16,2026-03-25,51.0,53.0,2.5,327319.0,TP,True,2
SOCI,2026-03-17,2026-03-25,416.0,408.0,-2.5,-327319.0,SL,False,1
TPIA,2026-03-17,2026-03-25,5125.0,5279.0,2.5,327319.0,TP,True,1
MLPT,2026-03-17,2026-03-25,15200.0,15656.0,2.5,327319.0,TP,True,1
NASI,2026-03-17,2026-03-25,129.0,133.0,2.5,327319.0,TP,True,1
SOHO,2026-03-25,2026-03-26,1635.0,1602.0,-2.5,-331411.0,SL,False,1
CMPP,2026-03-25,2026-03-26,80.0,82.0,2.5,331411.0,TP,True,1
FORU,2026-03-25,2026-03-26,1090.0,1123.0,2.5,331411.0,TP,True,1
LUCK,2026-03-25,2026-03-26,94.0,97.0,2.5,331411.0,TP,True,1
BBNI,2026-03-25,2026-03-27,4040.0,3959.0,-2.5,-331411.0,SL,False,2
HRTA,2026-03-26,2026-03-27,2350.0,2420.0,2.5,334173.0,TP,True,1
TCPI,2026-03-26,2026-03-27,11000.0,10780.0,-2.5,-334173.0,SL,False,1
TINS,2026-03-26,2026-03-27,3160.0,3097.0,-2.5,-334173.0,SL,False,1
MLPT,2026-03-26,2026-03-30,14450.0,14161.0,-2.5,-334173.0,SL,False,2
PBSA,2026-03-27,2026-03-30,1075.0,1054.0,-2.5,-331399.0,SL,False,1
TINS,2026-03-27,2026-03-30,3170.0,3107.0,-2.5,-331399.0,SL,False,1
INCO,2026-03-27,2026-03-30,5350.0,5243.0,-2.5,-331399.0,SL,False,1
KMTR,2026-03-27,2026-03-30,248.0,255.0,2.5,331399.0,TP,True,1
INCO,2026-03-30,2026-03-31,5100.0,5253.0,2.5,327245.0,TP,True,1
KOBX,2026-03-30,2026-03-31,132.0,136.0,2.5,327245.0,TP,True,1
HRTA,2026-03-30,2026-03-31,2200.0,2156.0,-2.5,-327245.0,SL,False,1
FOOD,2026-03-30,2026-04-01,202.0,198.0,-2.5,-327245.0,SL,False,2
MDRN,2026-03-30,2026-04-01,51.0,53.0,2.5,327245.0,TP,True,2
ASSA,2026-03-31,2026-04-01,775.0,798.0,2.5,328609.0,TP,True,1
PEGE,2026-03-31,2026-04-01,127.0,131.0,2.5,328609.0,TP,True,1
HRTA,2026-03-31,2026-04-01,2180.0,2245.0,2.5,328609.0,TP,True,1
BBLD,2026-04-01,2026-04-02,785.0,769.0,-2.5,-332716.0,SL,False,1
RCCC,2026-04-01,2026-04-02,106.0,104.0,-2.5,-332716.0,SL,False,1
PPRE,2026-04-01,2026-04-02,115.0,113.0,-2.5,-332716.0,SL,False,1
DEFI,2026-04-01,2026-04-02,69.0,68.0,-2.5,-332716.0,SL,False,1
GIAA,2026-04-01,2026-04-02,70.0,69.0,-2.5,-332716.0,SL,False,1
PSDN,2026-04-02,2026-04-06,118.0,116.0,-2.5,-325785.0,SL,False,1
NSSS,2026-04-02,2026-04-06,800.0,784.0,-2.5,-325785.0,SL,False,1
PTRO,2026-04-02,2026-04-06,4300.0,4214.0,-2.5,-325785.0,SL,False,1
NELY,2026-04-02,2026-04-06,332.0,342.0,2.5,325785.0,TP,True,1
BYAN,2026-04-02,2026-04-06,10650.0,10437.0,-2.5,-325785.0,SL,False,1
PTPP,2026-04-06,2026-04-07,250.0,245.0,-2.5,-321713.0,SL,False,1
FISH,2026-04-06,2026-04-07,720.0,706.0,-2.5,-321713.0,SL,False,1
BBLD,2026-04-06,2026-04-07,725.0,710.0,-2.5,-321713.0,SL,False,1
BYAN,2026-04-06,2026-04-07,10025.0,10326.0,2.5,321713.0,TP,True,1
LPCK,2026-04-06,2026-04-08,605.0,593.0,-2.5,-321713.0,SL,False,2
KKGI,2026-04-07,2026-04-08,306.0,315.0,2.5,319032.0,TP,True,1
FOOD,2026-04-07,2026-04-08,189.0,195.0,2.5,319032.0,TP,True,1
PTPP,2026-04-07,2026-04-08,246.0,253.0,2.5,319032.0,TP,True,1
ADHI,2026-04-07,2026-04-08,175.0,180.0,2.5,319032.0,TP,True,1
NSSS,2026-04-08,2026-04-09,700.0,686.0,-2.5,-323008.0,SL,False,1
RCCC,2026-04-08,2026-04-09,101.0,99.0,-2.5,-323008.0,SL,False,1
